Frequency (Hz),Trace 1: Impedance: Magnitude (Ω),Trace 2: Impedance: Phase (°),Trace 3: Impedance: Ls (H),Trace 4: Impedance: Rs (Ω),Trace 5: Impedance: Q
100,0.658676953115557,0.352338549157192,6.44655053674496E-06,0.658664498906194,0.00614954528166171
101.653822,0.658785962510743,0.362423671201543,6.5242678581796E-06,0.658772782955992,0.00632557071563345
103.334996,0.658778493132324,0.352296005452042,6.23870524118299E-06,0.658766040010932,0.00614880272585413
105.043973,0.658486712406613,0.3639485562858,6.33739031758398E-06,0.658473427751106,0.00635218605046775
106.781213,0.658666996958261,0.388988931433242,6.66503539416772E-06,0.658651817248696,0.00678924191843927
108.547184,0.658492813601684,0.363704189979228,6.12879881500004E-06,0.658479546656661,0.0063479208818589
110.342362,0.658642906074427,0.387353447055591,6.42257757195311E-06,0.65862785429123,0.00676069602097998
112.167228,0.658678036934202,0.383802921325912,6.26051013028479E-06,0.658663259029889,0.00669872485031509
114.022275,0.65880895724757,0.381425624106568,6.12172688837551E-06,0.658794358944962,0.00665723133619609
115.908,0.658547456496988,0.395405101719245,6.24036489519584E-06,0.658531774743246,0.00690123046264595
117.824912,0.658547080997958,0.423632680785847,6.57707362176032E-06,0.658529080334925,0.00739391983633391
119.773527,0.658667149108393,0.410787082941449,6.27502878790546E-06,0.658650220453927,0.00716970997056385
121.754368,0.658500220139937,0.436190344097665,6.55300841037124E-06,0.658481137842485,0.00761310474836609
123.767968,0.658683175273111,0.408446523820197,6.03805875399418E-06,0.658666438571276,0.00712885741959536
125.814871,0.658836856971389,0.40263364201319,5.85665840746986E-06,0.658820589466048,0.00702739841011575
127.895625,0.658821051014447,0.428953812858698,6.13784269269029E-06,0.65880258763294,0.00748679625225956
130.010791,0.658914912105653,0.442833633231466,6.23424275498322E-06,0.658895231742401,0.00772905884001727
132.160938,0.658693288256743,0.427584926066169,5.91964932507971E-06,0.658674946085875,0.00746290333573832
134.346645,0.658378157562498,0.453762279391378,6.17689101833357E-06,0.658357510671483,0.00791981137636717
136.568499,0.658574130652316,0.469868881723578,6.29395228416275E-06,0.658551985414921,0.00820094288406169
138.8271,0.658698584593314,0.454181555485556,5.9859753331972E-06,0.658677889462195,0.00792712958410388
141.123053,0.658631960357149,0.494507211255297,6.41076082753153E-06,0.658607429648006,0.00863099332088494
143.456977,0.658301605764506,0.485384675871744,6.18702121383233E-06,0.658277983627789,0.00847176339896868
145.8295,0.658496010320376,0.455521790362426,5.71360012128546E-06,0.658475199274172,0.00795052256970545
148.241261,0.658459083599577,0.468902989768421,5.78542603727702E-06,0.658437033167061,0.00818408375776261
150.692908,0.658601988134091,0.465913100437873,5.65624038873006E-06,0.658580213281293,0.0081318968717099
153.1851,0.658437351274671,0.470716789542881,5.62018016039927E-06,0.65841513065664,0.0082157426643582
155.718509,0.658331000241467,0.51217980381285,6.01475904644136E-06,0.658304696892154,0.0089394620566718
158.293816,0.658740402533601,0.53673914503288,6.20447114700308E-06,0.658711498237042,0.00936813934639017
160.911715,0.658639586743993,0.487455592322539,5.54226750324991E-06,0.658615750376951,0.0085079103147581
163.572908,0.658434422054556,0.545968314322253,6.1046324112786E-06,0.658404529098885,0.00952923311885489
166.278113,0.658832098628331,0.530715199739146,5.84107089912965E-06,0.658803835551668,0.00926299254313415
169.028057,0.658721027281427,0.561595605076921,6.07934756543196E-06,0.658689384825029,0.00980200627861548
171.823481,0.658400288988634,0.559130580588067,5.95129326204414E-06,0.658368938970424,0.00975897936965995
174.665136,0.658345729983907,0.546585324427404,5.72264328666539E-06,0.658315773461003,0.00954000295569341
177.553786,0.658507609510597,0.549190453120291,5.65776218629774E-06,0.658477359316164,0.00958547518670274
180.49021,0.658555716132557,0.559726532897793,5.67290302042189E-06,0.658524291833579,0.00976938169130433
183.475197,0.658371915181774,0.573095337206931,5.71230076965244E-06,0.658338981054075,0.0100027341488852
186.50955,0.658525184494331,0.596594122139497,5.85113254304163E-06,0.658489485897608,0.0104129080574326
189.594087,0.658872430587261,0.610100024789257,5.88934344823559E-06,0.658835077710339,0.0106486566692196
192.729636,0.658785402498026,0.59406040457796,5.64047645736844E-06,0.658749992489637,0.0103686815691037
195.917041,0.658569922305822,0.617839165368254,5.76891575523051E-06,0.658531633370217,0.0107837456652324
199.15716,0.658897749586956,0.63534069820541,5.83871631307979E-06,0.658857240573601,0.0110892415748076
202.450865,0.658459556038506,0.63547972227968,5.74116145329203E-06,0.658419056247095,0.0110916683010894
205.799043,0.658784144319259,0.635472111547152,5.6504739641745E-06,0.658743625533978,0.0110915354524068
209.202593,0.658637256101926,0.681878355639843,5.96311771298532E-06,0.658590613827799,0.0119015843002954
212.662432,0.658562311561289,0.688958616095297,5.92633593819133E-06,0.658514701071279,0.0120251758434937
216.17949,0.658481109229822,0.694433167518911,5.87551790558234E-06,0.658432745069267,0.012120738717839
219.754714,0.658481876858184,0.692454067266315,5.76346319271305E-06,0.658433787916334,0.0120861918420364
223.389066,0.658612388567732,0.694484759843126,5.68744968744033E-06,0.658564007577003,0.0121216393060632
227.083524,0.658594825458588,0.713931188876974,5.75142293380521E-06,0.65854369847809,0.0124610948001259
230.839082,0.658630874018125,0.735148970805703,5.82631126725458E-06,0.6585766600029,0.0128314741837342
234.656749,0.658617279010819,0.749752910041002,5.84525329926807E-06,0.658560890843098,0.0130864038127201
238.537555,0.658752138939374,0.763982012841789,5.86047798011815E-06,0.658693578192015,0.0133347918485643
242.482541,0.658537435375173,0.774615669026658,5.84346625551587E-06,0.658477252747211,0.0135204176234473
246.492771,0.658582555074179,0.801897475478665,5.95125011200188E-06,0.658518054205224,0.0139966651162966
250.569323,0.658728046012224,0.79002073913758,5.76899927952195E-06,0.658665427751913,0.0137893369521895
254.713294,0.658599866269502,0.808442713160061,5.80633869183965E-06,0.658534306461331,0.0141109236269302
258.925799,0.658822578874928,0.831878816553524,5.87943313586395E-06,0.658753139513935,0.0145200446259337
263.207971,0.658629398579629,0.845211993421023,5.87475112847047E-06,0.658557736521359,0.014752802314883
267.560963,0.658459512116997,0.858393267514345,5.8677807876613E-06,0.658385616565007,0.0149829098031754
271.985945,0.658745793361282,0.857122458825019,5.76627789013916E-06,0.658672084407832,0.0149607250356637
276.484109,0.658529837050659,0.896895388673129,5.93371708178661E-06,0.658449155374807,0.0156550563081158
281.056664,0.658617823817539,0.903293979389307,5.87960589382494E-06,0.658535975933757,0.015766760349116
285.704842,0.658524629183221,0.932862084256039,5.97241771388561E-06,0.658437347713317,0.0162829536664293
290.429892,0.658693399707661,0.9498914057159,5.98402723063027E-06,0.658602879400163,0.0165802516455345
295.233085,0.658512100327973,0.965652368719991,5.98268977845556E-06,0.658418577024392,0.0168554092261384
300.115716,0.65851132535502,0.966373626760762,5.8897449328203E-06,0.658417662405315,0.0168680011327833
305.079096,0.658598823111771,0.996826498381656,5.97728086781546E-06,0.658499150948644,0.0173996600540765
310.124561,0.65865930047864,1.01273611983458,5.97442138140373E-06,0.658556411972835,0.0176774207459852
315.25347,0.658850986480798,1.0315757065799,5.98828507068635E-06,0.658744203406424,0.0180063382392271
320.467202,0.658571184797315,1.04145356780634,5.94473681476269E-06,0.658462393205598,0.018178795875089
325.767159,0.658682952826717,1.05784418222062,5.94105606388516E-06,0.658570690967541,0.0184649620962515
331.154768,0.658552067471744,1.07953741040873,5.96305211804015E-06,0.658435177459773,0.0188437121112467
336.631479,0.658578477199026,1.08666402945012,5.90499538354158E-06,0.658460034079381,0.0189681395369199
342.198765,0.658670810365849,1.11795756307559,5.97702730256584E-06,0.658545429860736,0.019514516956575
347.858124,0.658631411964273,1.13297810372567,5.95841847706079E-06,0.658502647489447,0.0197767760280602
353.611079,0.65856473083381,1.15809101447403,5.99077797441101E-06,0.658430208681829,0.0202152542637248
359.459177,0.658754203554639,1.18276701712449,6.02059873132217E-06,0.658613847508092,0.0206461115331572
365.403992,0.658814283165287,1.20370348901623,6.02802146137223E-06,0.658668901107756,0.0210116804361784
371.447124,0.65879683781967,1.22043905721738,6.01222549681317E-06,0.658647389161445,0.021303901960609
377.590199,0.658659986393241,1.23881859575953,6.00222048376637E-06,0.658506034677581,0.0216248332169755
