Frequency (Hz),Trace 1: Impedance: Magnitude (Ω),Trace 2: Impedance: Phase (°),Trace 3: Impedance: Ls (H),Trace 4: Impedance: Rs (Ω),Trace 5: Impedance: Q
100,0.714934499654417,0.331872228422667,6.59071052358365E-06,0.714922506550326,0.00579232786018601
101.653822,0.71489888551914,0.344303263488319,6.7260010798071E-06,0.714885977775508,0.00600929790690913
103.334996,0.714921138091277,0.343633576161198,6.60391079853935E-06,0.714908280110879,0.00599760923683036
105.043973,0.715103180257175,0.339334036268668,6.41682142449199E-06,0.71509063882813,0.00592256544369061
106.781213,0.714758998125453,0.339459519404487,6.31172010783847E-06,0.714746453459978,0.00592475561441625
108.547184,0.715052346915993,0.365255162924577,6.68359609058463E-06,0.715037817310181,0.0063749915618216
110.342362,0.714818576461094,0.369103370909342,6.641957018139E-06,0.714803743936031,0.00644215821989261
112.167228,0.714938622491111,0.367772769676361,6.51143724513795E-06,0.714923894241074,0.00641893388701384
114.022275,0.714905938932603,0.385808194339567,6.71931293677611E-06,0.714889731474837,0.00673372504551464
115.908,0.715071195148573,0.390778506466419,6.69669736227073E-06,0.715054563562132,0.00682047734130632
117.824912,0.714956629202503,0.375538060963604,6.32981362026168E-06,0.714941272046317,0.00655446949029221
119.773527,0.714817398347442,0.395467414760097,6.55600131065968E-06,0.714800371292416,0.00690231808218148
121.754368,0.715275044162182,0.373354332133223,6.09262071592036E-06,0.715259858327577,0.0065163546043481
123.767968,0.715187701311731,0.412305350660389,6.61796549606172E-06,0.715169183876058,0.00719621010838946
125.814871,0.715032515687834,0.41004331920468,6.4731749865686E-06,0.715014204852455,0.00715672817841636
127.895625,0.715045623695895,0.39736818388632,6.17113679578201E-06,0.715028427082229,0.00693549434987119
130.010791,0.714988194856265,0.41194432163904,6.29291330960033E-06,0.714969714991808,0.00718990863724975
132.160938,0.715192522387832,0.435213603515284,6.54207678758166E-06,0.715171889950255,0.0075960564234237
134.346645,0.715356422238787,0.43243380622765,6.39600315734251E-06,0.715336047857232,0.00754753702664726
136.568499,0.715302924628402,0.40501616778577,5.89258297984927E-06,0.715285053266398,0.00706898339508136
138.8271,0.715131417846399,0.459843771054628,6.57983118776182E-06,0.71510838599326,0.00802596017654518
141.123053,0.715128061151789,0.420303619021718,5.91619650077582E-06,0.715108819920024,0.00733581359594641
143.456977,0.715532604181678,0.43562005530701,6.03543995726109E-06,0.715511923359192,0.00760315075514217
145.8295,0.715266710807609,0.469441187282674,6.39582330323934E-06,0.715242702988832,0.00819347770629203
148.241261,0.715150185235313,0.475061100034469,6.36605150589842E-06,0.715125603165539,0.00829157035144763
150.692908,0.715094932805349,0.47584026120867,6.27226760144757E-06,0.715070271939858,0.00830517021580363
153.1851,0.715292572409706,0.473300207793934,6.1389832163838E-06,0.715268167378039,0.00826083487897676
155.718509,0.715378458326019,0.484690879242527,6.18518634544943E-06,0.71535286140651,0.00845965349561644
158.293816,0.715210566019916,0.464157289686775,5.82542878566992E-06,0.715187097449402,0.00810125017422531
160.911715,0.715212132075528,0.506062312005404,6.2480292923346E-06,0.715184234608081,0.00883268325173373
163.572908,0.715380318881623,0.488028374288972,5.92874721940418E-06,0.71535436817144,0.00851790797044231
166.278113,0.715066085864282,0.526759890428865,6.29238335192464E-06,0.715035865947879,0.00919395349351731
169.028057,0.715151788518283,0.494406280847793,5.81052693633778E-06,0.715125163603131,0.00862923162175908
171.823481,0.715474986059698,0.510491119772602,5.90461909416885E-06,0.715446587736021,0.00890998661258854
174.665136,0.715329416861239,0.531456595624,6.0458717670738E-06,0.715298644323479,0.00927593345421143
177.553786,0.71531905704457,0.543270295092108,6.0796252368223E-06,0.715286901697627,0.00948213954509795
180.49021,0.715268000587865,0.542523018189415,5.97206223156042E-06,0.715235935928605,0.00946909593167556
183.475197,0.715379504514082,0.558926465828559,6.05347030668733E-06,0.715345466270804,0.00975541655589666
186.50955,0.715557544918342,0.552333716254281,5.88621089940943E-06,0.715524296648459,0.00964034054719082
189.594087,0.715312790727532,0.555526875194541,5.82192988740207E-06,0.715279168423099,0.00969607689367906
192.729636,0.715219901862669,0.577579882902613,5.95378697476656E-06,0.715183561875535,0.0100810121294652
195.917041,0.715408656618005,0.578820704452718,5.87105498264882E-06,0.715372150693461,0.010102670756549
199.15716,0.715134090785019,0.577751323903615,5.76265534170964E-06,0.715097733584135,0.0100840046435846
