Frequency (Hz),Trace 1: Impedance: Magnitude (Ω),Trace 2: Impedance: Phase (°),Trace 3: Impedance: Ls (H),Trace 4: Impedance: Rs (Ω),Trace 5: Impedance: Q
100,0.0282982449255262,15.0563636750251,1.16994965930808E-05,0.0273267874137124,0.26900383123029
101.653822,0.0281675755628017,15.504728564465,1.17889176155952E-05,0.0271425122792821,0.277413422329313
103.334996,0.0283435084383272,15.3222735695979,1.15355423860407E-05,0.0273360317896237,0.273986928513894
105.043973,0.0283100725698473,16.0934639800339,1.18902534912224E-05,0.0272006229811335,0.288511594137279
106.781213,0.0285192256570989,16.7874249308226,1.22770154536661E-05,0.027303819254006,0.301678333644717
108.547184,0.0283156705032263,16.4172814650464,1.1734048910131E-05,0.0271612058312483,0.294643779668227
110.342362,0.0283951320069534,17.340373044674,1.22069545024615E-05,0.0271046022060333,0.31223848615746
112.167228,0.0282526359459032,17.2097764540535,1.18608437584994E-05,0.0269877058544134,0.309738700969836
114.022275,0.0286222577600796,16.8125620723143,1.15556717382913E-05,0.0273988309636825,0.302157051281614
115.908,0.0287671753050246,17.3964770134929,1.18099797522359E-05,0.0274513277133409,0.313313479073564
117.824912,0.0288620634145524,18.0645991265556,1.20891804700835E-05,0.0274393803061486,0.326166650924449
119.773527,0.0286853761320886,18.0010754358493,1.17795118530467E-05,0.0272812475065886,0.324940447846626
121.754368,0.0289693711274435,18.6192703281291,1.20904848557882E-05,0.0274531455471446,0.336911646340218
123.767968,0.0293579114694444,18.7733691688491,1.21494802256352E-05,0.0277960396231295,0.339909189224021
125.814871,0.0288064606611903,19.002631767387,1.18652776238613E-05,0.0272366128425474,0.344378992994711
127.895625,0.0288731410690838,19.3487433393707,1.1904261296171E-05,0.0272423696324138,0.351150366993049
130.010791,0.0292832632158313,19.7603998215296,1.21196304012483E-05,0.0275589084253578,0.359241609178147
132.160938,0.0291663583674604,20.2685287911058,1.21675386628747E-05,0.0273603586923306,0.369286923045631
134.346645,0.0291684621957195,20.1043705043193,1.18775250363016E-05,0.0273911704812431,0.36603453057065
136.568499,0.0292236072207392,20.6421729668816,1.20060506615361E-05,0.0273474605982983,0.376715570430594
138.8271,0.0295944155492015,20.7452833467059,1.20177021982651E-05,0.0276756430363886,0.378771974165254
141.123053,0.0293796580860257,20.8922290435836,1.18158235085681E-05,0.0274480292890963,0.381707469404327
143.456977,0.029339507469717,21.5660938948704,1.19645503267993E-05,0.0272855708771952,0.395243630132917
145.8295,0.0293947631869897,21.8839688218549,1.19574044378971E-05,0.0272765935531566,0.401672446500353
148.241261,0.0291661640122548,22.2146326351556,1.18388867895163E-05,0.0270012780355611,0.408390391637683
150.692908,0.0294695354068142,22.5350282098638,1.19283592370394E-05,0.0272194009203099,0.414929993859441
153.1851,0.0298075629309506,22.5056361913896,1.18542166992323E-05,0.0275374750787348,0.414328814806976
155.718509,0.0298354112478749,23.2089016071753,1.20171505429525E-05,0.0274209544693602,0.42878446187836
158.293816,0.0300015758408487,23.3585199294421,1.1959835899586E-05,0.0275427038633934,0.431879376048751
160.911715,0.0302098797284612,23.532332332644,1.19301071784628E-05,0.0276974724231614,0.435483534016536
163.572908,0.0302093603096107,24.155741980079,1.20283313105608E-05,0.0275641226352088,0.448489677191631
166.278113,0.0301640877305616,23.9033922461947,1.16987667976482E-05,0.0275769129266881,0.443209837730119
169.028057,0.0301754662968455,25.1910668123067,1.20936092454731E-05,0.0273055810852518,0.470373857593124
171.823481,0.030598708052471,25.4572340768081,1.21827347750251E-05,0.0276277683847474,0.476059640807409
174.665136,0.0306236609596134,25.6402551697081,1.20747246318607E-05,0.027608110073994,0.479983880145866
177.553786,0.0307100566891139,25.993335380864,1.20644959978003E-05,0.0276035818675469,0.487588606734454
180.49021,0.0306844926154528,26.1494679563936,1.19245668679973E-05,0.0275438552310131,0.490965985364747
183.475197,0.0308878796726534,26.8144464764581,1.20866564607261E-05,0.0275665710354781,0.505452863356856
186.50955,0.0308805538484885,26.9504458235434,1.194298618341E-05,0.0275268898729803,0.508436507797366
189.594087,0.0310374732538209,27.6676743792334,1.20981811542765E-05,0.0274885164469335,0.524292250494202
192.729636,0.0312049747839319,27.9055419908614,1.20602278508168E-05,0.0275764717052826,0.529596593810426
195.917041,0.0311068561202087,28.3296718294604,1.19916966842319E-05,0.0273812414310501,0.539112723477326
